time,aX,aY,aZ,gX,gY,gZ
199489,0.99975586,-0.044433594,-0.091552734,0.36621094,-2.380371,-0.5493164
199499,0.99902344,-0.039794922,-0.09472656,0.24414062,-2.4414062,-0.6713867
199509,0.9986572,-0.03564453,-0.0949707,0.24414062,-2.4414062,-0.6713867
199519,0.99780273,-0.036499023,-0.09509277,0.18310547,-2.4414062,-0.5493164
199529,0.9975586,-0.04296875,-0.095703125,0.061035156,-2.4414062,-0.5493164
199539,0.99768066,-0.047607422,-0.09655762,0.36621094,-2.380371,-0.61035156
199549,0.9998779,-0.045898438,-0.096191406,0.5493164,-2.380371,-0.7324219
199569,0.9963379,-0.034057617,-0.09631348,0.91552734,-2.319336,-0.9765625
199589,0.9970703,-0.03527832,-0.09277344,0.61035156,-2.4414062,-0.61035156
199599,0.99731445,-0.03503418,-0.09289551,0.4272461,-2.4414062,-0.5493164
199609,0.99853516,-0.03552246,-0.095336914,0.36621094,-2.380371,-0.4272461
199619,1.0,-0.0345459,-0.09289551,0.30517578,-2.4414062,-0.36621094
199629,1.0003662,-0.038208008,-0.09313965,0.18310547,-2.4414062,-0.30517578
199639,0.9992676,-0.0423584,-0.0949707,0.18310547,-2.5024414,-0.24414062
199649,0.9986572,-0.043945312,-0.09484863,0.24414062,-2.5024414,-0.36621094
199659,0.99816895,-0.04260254,-0.09802246,0.36621094,-2.5024414,-0.4272461
199669,0.99645996,-0.040039062,-0.09863281,0.48828125,-2.4414062,-0.48828125
199679,0.9942627,-0.034423828,-0.095825195,0.7324219,-2.5634766,-0.48828125
199689,0.9949951,-0.033447266,-0.09423828,0.6713867,-2.5024414,-0.4272461
199699,0.99768066,-0.037597656,-0.092163086,0.6713867,-2.5024414,-0.24414062
199760,0.9996338,-0.045166016,-0.095947266,0.36621094,-2.2583008,-0.48828125
199769,0.99731445,-0.043945312,-0.09313965,0.61035156,-2.380371,-0.5493164
199779,0.99768066,-0.0390625,-0.09240723,0.7324219,-2.5024414,-0.5493164
199789,0.99731445,-0.036499023,-0.09411621,0.6713867,-2.5024414,-0.61035156
199799,0.99938965,-0.037841797,-0.09387207,0.6713867,-2.6245117,-0.48828125
199809,1.0001221,-0.03881836,-0.096069336,0.4272461,-2.5024414,-0.4272461
199819,0.998291,-0.037719727,-0.09692383,0.12207031,-2.5024414,-0.48828125
199829,0.9963379,-0.038085938,-0.09484863,0.24414062,-2.4414062,-0.36621094
199839,0.99768066,-0.040527344,-0.095825195,0.24414062,-2.5024414,-0.24414062
199849,0.99890137,-0.04321289,-0.09484863,0.36621094,-2.380371,-0.30517578
199859,0.99853516,-0.044311523,-0.09338379,0.48828125,-2.5024414,-0.36621094
199869,0.99816895,-0.04321289,-0.09338379,0.61035156,-2.4414062,-0.5493164
199879,0.99902344,-0.041992188,-0.09411621,0.6713867,-2.380371,-0.48828125
199899,0.99780273,-0.04675293,-0.09729004,0.5493164,-2.5024414,-0.5493164
199919,0.9975586,-0.046142578,-0.095458984,0.7324219,-2.4414062,-0.91552734
199929,0.9970703,-0.044433594,-0.096069336,0.9765625,-2.5024414,-1.0375977
199939,0.9984131,-0.03894043,-0.095336914,0.8544922,-2.380371,-1.159668
199949,0.9980469,-0.036865234,-0.09509277,0.48828125,-2.4414062,-1.159668
199959,0.9975586,-0.040405273,-0.095825195,0.36621094,-2.4414062,-1.0986328
199969,0.9968262,-0.041015625,-0.09313965,0.12207031,-2.5024414,-1.0986328
199979,0.9986572,-0.03869629,-0.095947266,0.18310547,-2.5024414,-1.0986328
199989,0.99816895,-0.04345703,-0.095825195,0.4272461,-2.4414062,-1.0375977
199999,0.9987793,-0.044677734,-0.09338379,0.61035156,-2.5634766,-0.9765625
200009,0.99731445,-0.041748047,-0.08691406,0.61035156,-2.6245117,-1.0986328
200019,0.99816895,-0.03845215,-0.10119629,0.8544922,-2.746582,-1.2207031
200029,0.9980469,-0.029907227,-0.09472656,0.6713867,-2.6855469,-1.2207031
200039,0.9980469,-0.032104492,-0.09887695,1.0986328,-2.6245117,-0.9765625
200049,0.9974365,-0.036254883,-0.09472656,0.79345703,-2.6245117,-0.61035156
200069,0.99780273,-0.041015625,-0.09484863,0.12207031,-2.6855469,-0.48828125
200089,0.99731445,-0.0423584,-0.09362793,0.36621094,-2.5634766,-0.5493164
200099,0.9975586,-0.041870117,-0.0949707,0.5493164,-2.6245117,-0.61035156
200109,0.998291,-0.040161133,-0.09777832,0.6713867,-2.746582,-0.5493164
200119,0.99853516,-0.036132812,-0.10058594,0.61035156,-2.746582,-0.5493164
200129,0.99780273,-0.03894043,-0.09655762,0.9765625,-2.6245117,-0.4272461
200139,0.9968262,-0.036865234,-0.09289551,0.7324219,-2.6245117,-0.30517578
200149,0.9975586,-0.034179688,-0.095825195,0.48828125,-2.746582,-0.36621094
200159,0.9991455,-0.036499023,-0.09729004,0.48828125,-2.6245117,-0.24414062
200169,0.9992676,-0.041015625,-0.099243164,-0.12207031,-2.6855469,-0.18310547
