time,aX,aY,aZ,gX,gY,gZ
16832953,0.9953613,-0.11730957,-0.06982422,0.12207031,-2.4414062,-0.6713867
16832963,0.99523926,-0.11730957,-0.06933594,0.12207031,-2.5024414,-0.61035156
16832983,0.9937744,-0.119262695,-0.06896973,0.4272461,-2.6245117,-0.61035156
16833003,0.9953613,-0.11853027,-0.067871094,0.79345703,-2.6245117,-0.61035156
16833013,0.99560547,-0.11730957,-0.06994629,0.7324219,-2.6245117,-0.61035156
16833023,0.9959717,-0.11743164,-0.07067871,0.5493164,-2.5024414,-0.61035156
16833033,0.9954834,-0.11376953,-0.07165527,0.4272461,-2.380371,-0.61035156
16833043,0.99450684,-0.11608887,-0.072509766,0.18310547,-2.319336,-0.61035156
16833053,0.99523926,-0.11743164,-0.071899414,0.18310547,-2.2583008,-0.48828125
16833063,0.9946289,-0.11779785,-0.07067871,0.18310547,-2.2583008,-0.5493164
16833073,0.99523926,-0.11584473,-0.06896973,0.18310547,-2.2583008,-0.5493164
16833083,0.9949951,-0.1171875,-0.06896973,0.36621094,-2.2583008,-0.48828125
16833093,0.9946289,-0.119018555,-0.068725586,0.5493164,-2.319336,-0.4272461
16833103,0.9959717,-0.11987305,-0.06970215,0.5493164,-2.1972656,-0.48828125
16833113,0.9959717,-0.118652344,-0.06945801,0.48828125,-2.1972656,-0.5493164
16833123,0.9951172,-0.119018555,-0.07067871,0.48828125,-2.1362305,-0.48828125
16833133,0.9942627,-0.119140625,-0.06958008,0.4272461,-2.0751953,-0.61035156
16833153,0.9918213,-0.11694336,-0.06689453,0.5493164,-2.1362305,-0.61035156
16833173,0.9938965,-0.11853027,-0.06518555,0.8544922,-2.380371,-0.61035156
16833183,0.99658203,-0.11816406,-0.06652832,0.8544922,-2.4414062,-0.6713867
16833193,0.994751,-0.119628906,-0.06518555,0.8544922,-2.5024414,-0.7324219
16833203,0.99731445,-0.11755371,-0.06750488,0.7324219,-2.380371,-0.79345703
16833213,0.9954834,-0.1159668,-0.06726074,0.48828125,-2.4414062,-0.7324219
16833223,0.9949951,-0.115478516,-0.067871094,0.36621094,-2.5024414,-0.7324219
16833233,0.99401855,-0.11645508,-0.0657959,0.30517578,-2.6245117,-0.6713867
16833243,0.99487305,-0.11669922,-0.06677246,0.30517578,-2.6245117,-0.61035156
16833253,0.9937744,-0.11779785,-0.06616211,0.24414062,-2.746582,-0.61035156
16833263,0.9937744,-0.11657715,-0.06542969,0.30517578,-2.746582,-0.5493164
16833273,0.9958496,-0.1159668,-0.068481445,0.36621094,-2.8686523,-0.5493164
16833283,0.99609375,-0.114746094,-0.07043457,0.36621094,-2.8076172,-0.61035156
16833293,0.99645996,-0.11450195,-0.0715332,0.18310547,-2.8076172,-0.4272461
16833313,0.9959717,-0.11816406,-0.07165527,0.0,-2.6855469,-0.4272461
16833333,0.99438477,-0.12023926,-0.07080078,0.061035156,-2.5634766,-0.5493164
16833343,0.9946289,-0.119506836,-0.07104492,0.12207031,-2.6245117,-0.5493164
